-2.30621521,-0.17661954,7.65398050,0.00000000
-2.90186139,-0.04391980,1.11077661,0.00000000
-2.44621405,-0.14294865,1.06047103,0.00000000
-2.36828153,-0.02545089,1.08427284,0.00000000
-2.73824592,-0.39610222,1.10796738,0.00000000
-1.10571621,-0.34760410,1.07634012,0.00000000
-2.46064994,0.49596665,1.13606295,0.00000000
-0.77987179,-0.31632299,1.06289515,0.00000000
-2.15466456,0.09222000,8.15925830,0.00000000
-1.27394699,-0.26645141,1.05135436,0.00000000
-2.10301670,0.20988115,8.02167077,0.00000000
-1.81739825,-0.10156214,8.50235505,0.00000000
-2.05620565,-0.37122187,1.01887105,0.00000000
-2.10003297,-0.07192462,8.04142177,0.00000000
-1.90248865,-0.14993835,7.97891185,0.00000000
-1.80195382,0.27343327,8.03571095,0.00000000
-1.93471968,0.09497423,8.14391017,0.00000000
-1.97767475,0.00002279,7.69927789,0.00000000
-2.30305437,0.08545345,8.52058940,0.00000000
-2.04086037,0.56515544,1.02967148,0.00000000
-1.33919094,0.10417857,1.11672271,0.00000000
-2.32048403,-0.30035110,1.12909456,0.00000000
-1.49971996,0.07094229,1.03700206,0.00000000
-1.79833977,-0.47103822,1.10017737,0.00000000
-1.61047584,0.12269349,1.01940442,0.00000000
-2.46638089,-0.12731170,1.04127288,0.00000000
-1.88923877,0.01416604,7.51793952,0.00000000
-2.12271190,-0.02794183,8.15565439,0.00000000
-2.10583050,0.04119188,8.51520510,0.00000000
-1.38197337,-0.69299778,1.13654904,0.00000000
-2.09947711,0.04765835,8.85579555,0.00000000
-1.87568252,-0.10041694,7.84023510,0.00000000
-2.73782315,0.08855878,1.10520867,0.00000000
-1.27451291,-0.41414258,1.14293837,0.00000000
-1.63719223,-0.08870181,1.09150907,0.00000000
-2.02575623,-0.28428260,8.42920253,0.00000000
-2.14047159,0.35101204,1.09382172,0.00000000
-1.75528480,0.46772413,1.04807367,0.00000000
-1.50548701,0.11855340,1.14641926,0.00000000
-1.26754750,0.11852815,1.05995142,0.00000000
-1.65224497,-0.08007416,8.15761105,0.00000000
-1.97205076,-0.18830443,7.93109001,0.00000000
-1.58437475,-0.31814198,1.06000922,0.00000000
-1.67141286,-0.05147579,7.91584698,0.00000000
-1.50807622,0.20273463,1.09153412,0.00000000
-1.23532861,0.19730917,1.06659143,0.00000000
-2.66025691,-0.01807736,1.14039062,0.00000000
-2.49224302,-0.13993556,1.12809766,0.00000000
-1.36528406,0.17213413,1.04833235,0.00000000
-2.29355078,-0.27370369,1.08168226,0.00000000
-1.98623152,-0.32847124,7.59671291,0.00000000
-2.28187892,0.08424256,8.39553476,0.00000000
-1.51476894,0.16436560,1.05011669,0.00000000
1.03765841,0.08217902,1.00007781,1.00000000
2.03025410,0.11175038,7.59488738,1.00000000
2.67880807,-0.55707433,1.11619358,1.00000000
1.75173656,0.15954471,8.94876093,1.00000000
1.33573035,0.39850624,1.09783864,1.00000000
2.15470978,0.22857768,8.09453340,1.00000000
1.76020366,0.21971620,8.32057561,1.00000000
2.44875805,0.06287707,1.02202956,1.00000000
2.09844837,0.07299267,7.27045925,1.00000000
1.63739499,-0.03983274,7.86776771,1.00000000
1.93594054,0.10351634,8.01871857,1.00000000
2.41992618,-0.28580474,1.12287998,1.00000000
1.94749621,0.39999300,1.01391341,1.00000000
1.68769294,-0.22200750,7.86710972,1.00000000
2.08496860,0.22798400,8.33861320,1.00000000
2.00479894,0.35881936,7.82251315,1.00000000
2.35985347,0.22729142,1.11284934,1.00000000
2.23272893,0.62846634,1.07562679,1.00000000
1.91383209,-0.54095102,1.11253990,1.00000000
2.67378683,-0.12357885,1.06970195,1.00000000
2.04530979,0.35357868,7.86832576,1.00000000
1.32705099,-0.33794475,1.03287838,1.00000000
1.32746327,-0.21441680,1.03125690,1.00000000
2.18464737,0.14153072,7.99221327,1.00000000
2.11603516,-0.38144679,1.01783655,1.00000000
1.02975656,0.01467547,1.01289735,1.00000000
1.80185407,0.12403416,7.45299048,1.00000000
2.29482052,0.03732519,7.72074103,1.00000000
2.31925590,0.06188707,7.74370012,1.00000000
2.22262718,-0.19026178,8.23026080,1.00000000
1.92456321,0.05312955,7.25478074,1.00000000
2.34462196,-0.10631012,7.85638101,1.00000000
2.21889025,-0.07177647,7.80373604,1.00000000
1.95063229,0.22397014,8.41664475,1.00000000
1.16291464,-0.35004753,1.05893773,1.00000000
1.37748213,-0.63007635,1.13126263,1.00000000
1.71512894,0.20234715,8.16316218,1.00000000
1.88034869,0.05340332,7.91211409,1.00000000
2.45747135,0.35847526,1.02884510,1.00000000
1.97096207,0.36546819,7.39337681,1.00000000
2.03869320,-0.22609752,7.73382190,1.00000000
1.75035185,-0.39974486,1.04336254,1.00000000
1.62698378,-0.09666451,1.11020877,1.00000000
2.33750571,0.46460785,1.08496310,1.00000000
1.41948376,0.10606342,1.08263632,1.00000000
1.56297155,0.12816821,1.12428204,1.00000000
1.94494361,-0.49434457,1.10657992,1.00000000
2.38988474,-0.16335019,1.00398666,1.00000000
1.77576190,-0.28883315,8.32070900,1.00000000
1.72520102,0.11553042,8.14972874,1.00000000
1.92051738,0.08873874,7.66212708,1.00000000
2.15200718,0.35657865,1.03902770,1.00000000
1.85602982,-0.39875161,1.06279841,1.00000000
2.44823341,-0.08950181,1.11368655,1.00000000
2.46812883,0.10351182,1.12399172,1.00000000
1.94492224,0.09416949,8.29591909,1.00000000
2.81942528,0.56078474,1.05780542,1.00000000
2.02914008,0.04325146,7.84633113,1.00000000
2.45202087,-0.22832848,1.07828777,1.00000000
2.13988956,-0.00698297,7.13175202,1.00000000
2.13184145,-0.22500958,7.44388585,1.00000000
1.33238165,-0.55970553,1.10149786,1.00000000
1.53069867,-0.12384233,1.00991188,1.00000000
1.87685953,0.52305241,1.00016012,1.00000000
2.46451722,-0.25976460,1.03184157,1.00000000
2.14603755,-0.10991112,7.76371012,1.00000000
1.88056719,0.05003793,8.26384927,1.00000000
2.26005187,-0.09159979,8.30679026,1.00000000
2.44681764,-0.30832332,1.13353959,1.00000000
2.00266241,0.70137191,1.07049339,1.00000000
2.09369349,0.38696792,1.07141376,1.00000000
2.03843847,0.15680982,7.87836681,1.00000000
1.97615106,-0.04601005,8.05939729,1.00000000
1.67261739,0.11618137,8.66953418,1.00000000
1.64235438,0.17970801,1.08786570,1.00000000
2.45582054,0.09896348,1.02932298,1.00000000
1.87977553,0.12257071,8.28159961,1.00000000
1.87035732,0.25259772,8.65082318,1.00000000
1.23080944,-0.09061399,1.01487355,1.00000000
1.16385896,-0.40366642,1.03104777,1.00000000
2.57282214,0.24169995,1.06341011,1.00000000
1.69781830,-0.40567593,1.02642074,1.00000000
0.75489789,-0.14674379,1.02020380,1.00000000
3.01657431,0.11741875,1.12904228,1.00000000
1.76497964,0.12557166,8.25971012,1.00000000
1.34439749,-0.08027731,1.05411380,1.00000000
2.04178054,-0.02324718,8.28846987,1.00000000
2.33213857,0.09305421,7.54784121,1.00000000
2.28069693,-0.18586052,7.96179920,1.00000000
2.37708247,0.43981298,1.09157276,1.00000000
1.59253720,-0.23967783,1.03080854,1.00000000
2.56102942,-0.05166288,1.13325482,1.00000000
2.58960498,-0.11948464,1.13944999,1.00000000
2.61111914,0.03550117,1.01497466,1.00000000
2.10845611,0.42247387,1.01611044,1.00000000
1.84805640,-0.25410297,7.92516840,1.00000000
1.81160303,0.12213017,7.48023058,1.00000000
1.34238119,0.17211714,1.01829534,1.00000000
1.77371605,0.30990942,1.12785735,1.00000000
0.99441067,-0.21237276,1.11314073,1.00000000
1.29168338,-0.22308196,1.12297133,1.00000000
2.10401968,-0.04839119,7.44853324,1.00000000
1.89358142,-0.04297992,7.76850409,1.00000000
2.08542306,-0.27230473,8.16399347,1.00000000
2.29687685,0.17891981,8.12341952,1.00000000
2.16171593,0.15026403,8.13161553,1.00000000
2.12449556,0.54946979,1.14229682,1.00000000
1.96342045,-0.08291247,7.86189950,1.00000000
1.68351842,-0.27871092,1.12092864,1.00000000
1.47732185,-0.23997527,1.02555118,1.00000000
1.97031424,0.09025968,8.09017415,1.00000000
2.02147966,-0.20669452,7.92897032,1.00000000
2.37807752,0.19964142,1.07405081,1.00000000
1.93294771,-0.17628736,8.19791115,1.00000000
2.23033973,0.05075287,8.08006951,1.00000000
1.39178655,-0.01835467,1.05962875,1.00000000
2.11005504,-0.24291759,7.34270393,1.00000000
2.07973422,-0.39280207,1.01920789,1.00000000
2.56119816,0.33694650,1.04816284,1.00000000
1.89394272,0.09813267,7.65125348,1.00000000
0.98783277,-0.31221387,1.01549252,1.00000000
1.87661285,-0.28947592,8.11439521,1.00000000
2.30004652,0.53927006,1.08839967,1.00000000
1.50582182,-0.22611512,1.05380092,1.00000000
2.09888831,0.43500136,1.06130041,1.00000000
1.48660279,0.06723975,1.06472785,1.00000000
2.76494552,-0.44597497,1.09497238,1.00000000
1.46195093,-0.11437378,1.13901541,1.00000000
1.78135287,0.21940235,7.63866104,1.00000000
2.10149708,-0.47923976,1.05872380,1.00000000
2.21647237,-0.15593550,7.62383190,1.00000000
2.53526783,-0.16944863,1.06765698,1.00000000
1.73262158,0.14610553,8.15364686,1.00000000
2.32042912,0.12098683,8.19679551,1.00000000
1.29204913,0.14526930,1.09881301,1.00000000
1.56559062,0.06352455,1.08315985,1.00000000
1.40203154,0.12050698,1.04810733,1.00000000
1.66122846,-0.34631136,1.05185962,1.00000000
2.29980446,0.06524402,7.81564961,1.00000000
1.74212974,0.39181829,1.01419597,1.00000000
1.81492598,0.00866907,8.14138391,1.00000000
2.11294365,-0.16730980,8.64267904,1.00000000
2.19787724,-0.14403213,8.10252684,1.00000000
1.82711190,0.36791351,1.03218085,1.00000000
1.56295386,-0.65145069,1.08440086,1.00000000
2.67659354,0.68831855,1.11333093,1.00000000
1.82978691,-0.52294627,1.03861335,1.00000000
1.86959673,-0.07728020,7.02770200,1.00000000
1.92023199,-0.30061477,8.80844555,1.00000000
2.24341568,0.14161699,8.14419005,1.00000000
1.37234964,0.18878312,1.10034215,1.00000000
2.86212769,0.04642929,1.00788640,1.00000000
1.85832343,-0.03834087,8.43151568,1.00000000
2.25840784,-0.46728133,1.05887271,1.00000000
2.06904410,-0.10542527,8.21499465,1.00000000
2.77608651,-0.04702664,1.08684663,1.00000000
2.70051280,-0.29800999,1.00069282,1.00000000
2.24664885,0.08623807,7.95666675,1.00000000
1.63500016,0.04789695,8.30170002,1.00000000
2.50925791,-0.08742376,1.08440020,1.00000000
1.28937569,-0.00474196,1.00397987,1.00000000
1.62098230,-0.09243205,1.11151899,1.00000000
1.96573314,-0.46052610,1.12782180,1.00000000
1.32142350,0.13015805,1.07446262,1.00000000
1.78045815,-0.69248097,1.06986362,1.00000000
2.32963450,0.07353983,7.91149149,1.00000000
1.70017257,-0.35554416,1.11799746,1.00000000
2.35103932,0.09432467,7.91111306,1.00000000
3.00069296,0.11345092,1.13181454,1.00000000
2.16283532,-0.04507054,7.58699973,1.00000000
-1.10916121,0.00057256,0.47288378,-1.00000000
-1.08541241,-0.01496324,0.52714986,-1.00000000
-1.02074708,-0.05075340,0.45754288,-1.00000000
-1.07606615,0.10243778,0.51938424,-1.00000000
-1.03843704,0.08925842,0.50662751,-1.00000000
-1.00728849,0.05680243,0.51640153,-1.00000000
-0.91045991,-0.04604252,0.52807180,-1.00000000
-0.84174794,0.04275097,0.51737237,-1.00000000
-0.90627536,0.03198132,0.52547059,-1.00000000
-0.87123869,0.02212728,0.46015482,-1.00000000
-0.80096281,0.06248326,0.51366309,-1.00000000
-0.79562141,0.03176856,0.49365406,-1.00000000
-0.70239732,0.03700071,0.49347965,-1.00000000
-0.82925553,0.03184531,0.52191373,-1.00000000
-0.72466859,0.01703957,0.52774431,-1.00000000
-0.68912082,-0.08918056,0.50638707,-1.00000000
-0.73268447,0.00418105,0.48863507,-1.00000000
-0.63151526,-0.02780960,0.48651231,-1.00000000
-0.59575781,-0.06399205,0.48090732,-1.00000000
-0.52672190,0.08409083,0.47892792,-1.00000000
-0.42768504,0.08644977,0.48132055,-1.00000000
-0.46225303,0.06796103,0.45718026,-1.00000000
-0.46820735,0.01276067,0.45619489,-1.00000000
-0.38618106,0.06753126,0.51238959,-1.00000000
-0.29754132,0.00060266,0.48568583,-1.00000000
-0.36546461,0.01013986,0.52445476,-1.00000000
-0.32886208,-0.05467357,0.49897768,-1.00000000
-0.22207255,0.01984957,0.45281408,-1.00000000
-0.22774347,0.00301930,0.46260187,-1.00000000
-0.15095910,-0.06513261,0.46646558,-1.00000000
-0.15068234,-0.00255986,0.52805888,-1.00000000
-0.08158348,-0.00398648,0.46749634,-1.00000000
-0.13508724,0.08987806,0.49126045,-1.00000000
-0.05060423,0.04471067,0.52489415,-1.00000000
-0.02720117,0.00057227,0.52817542,-1.00000000
-0.04412788,0.01243937,0.46890883,-1.00000000
-0.02817390,0.00221062,0.45392941,-1.00000000
0.11762079,-0.01014570,0.46228815,-1.00000000
0.09911905,-0.05412136,0.45506628,-1.00000000
0.09888599,-0.00755259,0.46560994,-1.00000000
0.17852439,-0.03730491,0.49548558,-1.00000000
0.27306761,-0.06251578,0.52299590,-1.00000000
0.13596311,0.02556109,0.49297751,-1.00000000
0.20850140,0.01956323,0.50007916,-1.00000000
0.27052234,-0.08933538,0.46614938,-1.00000000
0.42305894,-0.00613423,0.51404669,-1.00000000
0.39746268,0.04978507,0.49942311,-1.00000000
0.45503253,0.05296119,0.51913095,-1.00000000
0.39299195,0.05129184,0.52590745,-1.00000000
0.42735654,0.00194566,0.47783206,-1.00000000
0.53905735,-0.04225227,0.45724632,-1.00000000
0.55291372,-0.05418494,0.46807432,-1.00000000
0.61077027,0.01723025,0.48502733,-1.00000000
0.60728312,0.01896400,0.52565549,-1.00000000
0.66390719,0.06436656,0.48026479,-1.00000000
0.69123929,0.05499898,0.51166186,-1.00000000
0.75555504,-0.00661143,0.49323814,-1.00000000
0.79035041,-0.06221029,0.46462470,-1.00000000
0.70233973,-0.01595533,0.47565873,-1.00000000
0.70430324,0.01086156,0.50225535,-1.00000000
0.90008727,-0.01010416,0.50382827,-1.00000000
0.94271959,-0.02889471,0.48478078,-1.00000000
0.86563552,0.01264424,0.46829165,-1.00000000
0.85700823,-0.02519789,0.50775254,-1.00000000
0.98828507,-0.03140330,0.46350984,-1.00000000
1.06320858,0.01557264,0.52493358,-1.00000000
1.13987973,-0.02009963,0.46503229,-1.00000000
1.10914821,0.01220522,0.45858499,-1.00000000
1.09808083,0.01366020,0.48981182,-1.00000000
1.10534347,-0.05697145,0.49156397,-1.00000000
-2.70108920,-1.50229004,0.39065543,-1.00000000
3.01545603,2.06291372,0.38493340,-1.00000000
-2.41796178,-0.15099556,0.42958519,-1.00000000
1.96135720,1.89182867,0.38890245,-1.00000000
-1.01595736,0.08509743,0.38823573,-1.00000000
2.03041785,1.15567988,0.38374129,-1.00000000
2.37686509,0.34966909,0.35534606,-1.00000000
-3.32123319,2.01986645,0.39743653,-1.00000000
3.07080933,1.49048718,0.36823742,-1.00000000
-3.36115519,-1.47801316,0.40100872,-1.00000000
2.04624307,-2.38429953,0.35406668,-1.00000000
4.02548692,-0.61427660,0.42851097,-1.00000000
1.84222528,1.93785544,0.38752041,-1.00000000
-0.88510894,-0.90433756,0.42174043,-1.00000000
0.91342548,0.40494687,0.38804489,-1.00000000
-0.76322419,0.50887378,0.35482647,-1.00000000
3.65720350,-0.16179872,0.41577708,-1.00000000
-2.54736568,-0.61397009,0.40185470,-1.00000000
-0.88950135,-1.84445653,0.41254056,-1.00000000
-2.83187940,0.92281037,0.38425359,-1.00000000
-1.34838686,2.27449196,0.40103494,-1.00000000
-2.15378734,-2.00537747,0.41849832,-1.00000000
2.12943833,1.90518026,0.40048524,-1.00000000
-1.86384780,-1.48955949,0.37781389,-1.00000000
-2.63956447,0.11006151,0.40300237,-1.00000000
-0.26530021,-1.20280080,0.40374834,-1.00000000
-3.82054582,-0.09254330,0.42684696,-1.00000000
3.85839172,0.76259600,0.37967299,-1.00000000
-0.03774492,-1.94653963,0.38400654,-1.00000000
-2.07953516,-1.02613025,0.41496984,-1.00000000
