dataset_id,dataset_name,row_index,true_label,true_label_display,dbscan_label,ss_dbscan_label,important_point,importance_score
iris,dataset/iris.arff,110,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,111,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,112,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,113,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,114,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,115,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,116,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,117,2,Iris-virginica,2,3,False,0.000000
iris,dataset/iris.arff,118,2,Iris-virginica,2,3,False,0.000000
iris,dataset/iris.arff,119,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,120,2,Iris-virginica,2,2,False,0.000000
iris,dataset/iris.arff,121,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,122,2,Iris-virginica,2,3,False,1.000000
iris,dataset/iris.arff,123,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,124,2,Iris-virginica,2,2,False,0.000000
iris,dataset/iris.arff,125,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,126,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,127,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,128,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,129,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,130,2,Iris-virginica,2,3,False,1.000000
iris,dataset/iris.arff,131,2,Iris-virginica,2,3,False,1.000000
iris,dataset/iris.arff,132,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,133,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,134,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,135,2,Iris-virginica,2,3,False,0.000000
iris,dataset/iris.arff,136,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,137,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,138,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,139,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,140,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,141,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,142,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,143,2,Iris-virginica,2,2,False,0.000000
iris,dataset/iris.arff,144,2,Iris-virginica,2,2,False,0.000000
iris,dataset/iris.arff,145,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,146,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,147,2,Iris-virginica,2,2,True,2.000000
iris,dataset/iris.arff,148,2,Iris-virginica,2,2,False,1.000000
iris,dataset/iris.arff,149,2,Iris-virginica,2,2,True,2.000000
